rate	O	conclusion
capability	O	conclusion
(	O	conclusion
5C	O	conclusion
)	O	conclusion
and	O	conclusion
superior	O	conclusion
cycling	O	conclusion
stability	O	conclusion
(	O	conclusion
95	O	conclusion
%	O	conclusion
)	O	conclusion
at	O	conclusion
ambient	O	conclusion
temperature	O	conclusion
.	O	conclusion

More	O	conclusion
importantly	O	conclusion
,	O	conclusion
such	O	conclusion
a	O	conclusion
composite	O	conclusion
solid	O	conclusion
electrolyte-based	O	conclusion
flexible	O	conclusion
LiFePO4/Li4Ti5O12	B-Material-final	conclusion
solid	O	conclusion
polymer	O	conclusion
lithium	O	conclusion
ion	O	conclusion
full	O	conclusion
cell	O	conclusion
exhibited	O	conclusion
excellent	O	conclusion
rate	O	conclusion
capability	O	conclusion
and	O	conclusion
superior	O	conclusion
cycling	O	conclusion
stability	O	conclusion
,	O	conclusion
showing	O	conclusion
favorable	O	conclusion
prospects	O	conclusion
for	O	conclusion
the	O	conclusion
device	O	conclusion
's	O	conclusion
application	O	conclusion
with	O	conclusion
high	O	conclusion
capacity	O	conclusion
and	O	conclusion
safety	O	conclusion
.	O	conclusion

Benefiting	O	conclusion
from	O	conclusion
the	O	conclusion
knowledge	O	conclusion
established	O	conclusion
in	O	conclusion
solid	O	conclusion
electrolytes	O	conclusion
of	O	conclusion
Li-batteries	O	conclusion
and	O	conclusion
using	O	conclusion
first-principles	O	conclusion
simulations	O	conclusion
,	O	conclusion
we	O	conclusion
have	O	conclusion
established	O	conclusion
a	O	conclusion
thermodynamically	O	conclusion
stable	O	conclusion
structure	O	conclusion
of	O	conclusion
NGPS	O	conclusion
,	O	conclusion
which	O	conclusion
exhibits	O	conclusion
a	O	conclusion
high	O	conclusion
Na+	B-Characteristic-name	conclusion
conductivity	I-Characteristic-name	conclusion
and	O	conclusion
wide	O	conclusion
electrochemical	O	conclusion
window	O	conclusion
that	O	conclusion
make	O	conclusion
it	O	conclusion
a	O	conclusion
promising	O	conclusion
candidate	O	conclusion
for	O	conclusion
efficient	O	conclusion
and	O	conclusion
safe	O	conclusion
use	O	conclusion
in	O	conclusion
RT-Na–S	O	conclusion
batteries	O	conclusion
.	O	conclusion

The	O	conclusion
phase	O	conclusion
stability	O	conclusion
of	O	conclusion
the	O	conclusion
new	O	conclusion
compound	O	conclusion
(	O	conclusion
Na10GeP2S12	B-Material-final	conclusion
)	O	conclusion
is	O	conclusion
established	O	conclusion
from	O	conclusion
its	O	conclusion
free	O	conclusion
energy	O	conclusion
and	O	conclusion
comparison	O	conclusion
with	O	conclusion
the	O	conclusion
analogous	O	conclusion
phase	O	conclusion
of	O	conclusion
Li	O	conclusion
(	O	conclusion
Li10GeP2S12	O	conclusion
)	O	conclusion
.	O	conclusion

Based	O	conclusion
on	O	conclusion
the	O	conclusion
consideration	O	conclusion
of	O	conclusion
decomposition	O	conclusion
energies	O	conclusion
and	O	conclusion
entropies	O	conclusion
,	O	conclusion
it	O	conclusion
is	O	conclusion
noted	O	conclusion
that	O	conclusion
NGPS	B-Material-final	conclusion
is	O	conclusion
more	O	conclusion
stable	O	conclusion
than	O	conclusion
LGPS	O	conclusion
,	O	conclusion
and	O	conclusion
also	O	conclusion
has	O	conclusion
an	O	conclusion
electrochemical	O	conclusion
window	O	conclusion
of	O	conclusion
2.7	O	conclusion
V	O	conclusion
which	O	conclusion
is	O	conclusion
favourable	O	conclusion
for	O	conclusion
Na–S	O	conclusion
battery	O	conclusion
operation	O	conclusion
.	O	conclusion

Sodium	B-Characteristic-name	conclusion
ionic	I-Characteristic-name	conclusion
conductivity	I-Characteristic-name	conclusion
is	O	conclusion
calculated	O	conclusion
at	O	conclusion
elevated	O	conclusion
temperatures	O	conclusion
(	O	conclusion
800–1400	O	conclusion
K	O	conclusion
)	O	conclusion
from	O	conclusion
ab	O	conclusion
initio	O	conclusion
MD	O	conclusion
calculations	O	conclusion
,	O	conclusion
and	O	conclusion
extrapolated	O	conclusion
to	O	conclusion
obtain	O	conclusion
the	O	conclusion
same	O	conclusion
at	O	conclusion
lower	O	conclusion
temperatures	O	conclusion
.	O	conclusion

The	O	conclusion
ambient	B-Argument-temp	conclusion
temperature	I-Argument-temp	conclusion
conductivity	B-Characteristic-name	conclusion
is	O	conclusion
found	O	conclusion
to	O	conclusion
be	O	conclusion
higher	O	conclusion
than	O	conclusion
that	O	conclusion
in	O	conclusion
commercially	O	conclusion
used	O	conclusion
polycrystalline	O	conclusion
β″-alumina	O	conclusion
and	O	conclusion
NASICON	O	conclusion
electrolytes	O	conclusion
,	O	conclusion
though	O	conclusion
it	O	conclusion
is	O	conclusion
relatively	O	conclusion
low	O	conclusion
at	O	conclusion
573	O	conclusion
K	O	conclusion
(	O	conclusion
operating	O	conclusion
temperature	O	conclusion
of	O	conclusion
Na–S	O	conclusion
batteries	O	conclusion
)	O	conclusion
.	O	conclusion

Our	O	conclusion
results	O	conclusion
should	O	conclusion
stimulate	O	conclusion
experimental	O	conclusion
studies	O	conclusion
to	O	conclusion
synthesize	O	conclusion
Na10GeP2S12	B-Material-final	conclusion
for	O	conclusion
electrolyte	O	conclusion
applications	O	conclusion
and	O	conclusion
explore	O	conclusion
how	O	conclusion
it	O	conclusion
is	O	conclusion
advantageous	O	conclusion
over	O	conclusion
existing	O	conclusion
electrolytes	O	conclusion
in	O	conclusion
aspects	O	conclusion
such	O	conclusion
as	O	conclusion
cost	O	conclusion
,	O	conclusion
ease	O	conclusion
of	O	conclusion
preparation	O	conclusion
,	O	conclusion
mechanical	O	conclusion
stability	O	conclusion
and	O	conclusion
safety	O	conclusion
.	O	conclusion

All	O	experimental
chemicals	O	experimental
required	O	experimental
for	O	experimental
synthesis	O	experimental
were	O	experimental
purchased	O	experimental
from	O	experimental
Aldrich	O	experimental
and	O	experimental
used	O	experimental
without	O	experimental
further	O	experimental
purification	O	experimental
.	O	experimental
1-Bromododecane	B-Material-start	experimental
(	O	experimental
Fluka	B-Argument-manufacturer	experimental
;	O	experimental
&	O	experimental
gt	O	experimental
;	O	experimental
99.5	O	experimental
%	O	experimental
)	O	experimental
,	O	experimental
lithium	B-Material-start	experimental
aluminium	I-Material-start	experimental
hydride	I-Material-start	experimental
(	O	experimental
95	O	experimental
%	O	experimental
,	O	experimental
Aldrich	B-Argument-manufacturer	experimental
)	O	experimental
,	O	experimental
sodium	B-Material-start	experimental
borohydride	I-Material-start	experimental
(	O	experimental
98	O	experimental
%	O	experimental
,	O	experimental
Aldrich	B-Argument-manufacturer	experimental
)	O	experimental
,	O	experimental
thionyl	B-Material-start	experimental
chloride	I-Material-start	experimental
(	O	experimental
99	O	experimental
%	O	experimental
,	O	experimental
Aldrich	B-Argument-manufacturer	experimental
)	O	experimental
,	O	experimental
triethylphosphite	B-Material-start	experimental
(	O	experimental
95	O	experimental
%	O	experimental
,	O	experimental
Fluka	B-Argument-manufacturer	experimental
)	O	experimental
,	O	experimental
triethyl	B-Material-start	experimental
silyl	I-Material-start	experimental
bromide	I-Material-start	experimental
(	O	experimental
98	O	experimental
%	O	experimental
,	O	experimental
Aldrich	B-Argument-manufacturer	experimental
)	O	experimental
,	O	experimental
triethyl	B-Material-start	experimental
amine	I-Material-start	experimental
(	O	experimental
Fluka	B-Argument-manufacturer	experimental
;	O	experimental
p.a	O	experimental
.	O	experimental
&	O	experimental
gt	O	experimental
;	O	experimental
99.5	O	experimental
%	O	experimental
)	O	experimental
,	O	experimental
methanol	O	experimental
(	O	experimental
Fisher	B-Argument-manufacturer	experimental
Scientific	I-Argument-manufacturer	experimental
;	O	experimental
HPLC	O	experimental
,	O	experimental
99.8	O	experimental
%	O	experimental
)	O	experimental
,	O	experimental
toluene	B-Material-solvent	experimental
(	O	experimental
Sigma	B-Argument-manufacturer	experimental
Aldrich	I-Argument-manufacturer	experimental
;	O	experimental
99.8	O	experimental
%	O	experimental
)	O	experimental
,	O	experimental
aqueous	B-Material-start	experimental
HCl	I-Material-start	experimental
(	O	experimental
Prolabo	B-Argument-manufacturer	experimental
;	O	experimental
p.a	O	experimental
.	O	experimental
37	O	experimental
%	O	experimental
)	O	experimental
,	O	experimental
and	O	experimental
NaOH	B-Material-start	experimental
(	O	experimental
Sigma	B-Argument-manufacturer	experimental
Aldrich	I-Argument-manufacturer	experimental
;	O	experimental
98	O	experimental
%	O	experimental
)	O	experimental
were	O	experimental
used	O	experimental
as	O	experimental
received	O	experimental
.	O	experimental

1H	B-Argument-method	experimental
NMR	I-Argument-method	experimental
and	O	experimental
13C	B-Argument-method	experimental
NMR	I-Argument-method	experimental
spectra	O	experimental
were	O	experimental
recorded	O	experimental
on	O	experimental
250	B-Argument-equipment	experimental
MHz	I-Argument-equipment	experimental
Bruker	I-Argument-equipment	experimental
spectrometers	I-Argument-equipment	experimental
.	O	experimental
1H	B-Argument-method	experimental
NMR	I-Argument-method	experimental
chemical	O	experimental
shifts	O	experimental
are	O	experimental
reported	O	experimental
in	O	experimental
ppm	O	experimental
vs	O	experimental
.	O	experimental
residual	O	experimental
protons	O	experimental
in	O	experimental
deuterated	O	experimental
solvents	O	experimental
as	O	experimental
follows	O	experimental
:	O	experimental
δ	O	experimental
=	O	experimental
7.27	O	experimental
;	O	experimental
CDCl3	O	experimental
and	O	experimental
δ	O	experimental
=	O	experimental
2.50	O	experimental
;	O	experimental
(	O	experimental
CD3	O	experimental
)	O	experimental
2SO	O	experimental
.	O	experimental

Solvent	O	experimental
proton	O	experimental
or	O	experimental
carbon	O	experimental
signals	O	experimental
were	O	experimental
used	O	experimental
as	O	experimental
the	O	experimental
internal	O	experimental
standard	O	experimental
for	O	experimental
1H	B-Argument-method	experimental
NMR	I-Argument-method	experimental
and	O	experimental
13C	B-Argument-method	experimental
NMR	I-Argument-method	experimental
measurements	O	experimental
,	O	experimental
respectively	O	experimental
,	O	experimental
while	O	experimental
triphenylphosphine	O	experimental
(	O	experimental
TPP	O	experimental
)	O	experimental
was	O	experimental
applied	O	experimental
for	O	experimental
the	O	experimental
calibration	O	experimental
of	O	experimental
the	O	experimental
31P	B-Argument-method	experimental
NMR	I-Argument-method	experimental
measurements	O	experimental
.	O	experimental

Thermal	O	experimental
stability	O	experimental
of	O	experimental
all	O	experimental
block	O	experimental
copolymers	O	experimental
was	O	experimental
evaluated	O	experimental
by	O	experimental
thermogravimetric	B-Argument-method	experimental
analysis	I-Argument-method	experimental
(	O	experimental
TGA	B-Argument-method	experimental
)	O	experimental
on	O	experimental
a	O	experimental
Perkin	B-Argument-equipment	experimental
Elmer	I-Argument-equipment	experimental
TGA	I-Argument-equipment	experimental
7	I-Argument-equipment	experimental
thermogravimetric	I-Argument-equipment	experimental
analyzer	I-Argument-equipment	experimental
(	O	experimental
10	O	experimental
K	O	experimental
min−1	O	experimental
heating	O	experimental
rate	O	experimental
in	O	experimental
a	O	experimental
nitrogen	O	experimental
atmosphere	O	experimental
)	O	experimental
.	O	experimental

All	O	experimental
TGA	B-Argument-method	experimental
trace	O	experimental
data	O	experimental
were	O	experimental
obtained	O	experimental
from	O	experimental
30	O	experimental
°C	O	experimental
to	O	experimental
500	O	experimental
°C	O	experimental
.	O	experimental

Wide	B-Argument-method	experimental
angle	I-Argument-method	experimental
X-ray	I-Argument-method	experimental
(	O	experimental
WAX	B-Argument-method	experimental
)	O	experimental
measurements	O	experimental

The	O	experimental
samples	O	experimental
for	O	experimental
2D	O	experimental
wide	B-Argument-method	experimental
angle	I-Argument-method	experimental
X-ray	I-Argument-method	experimental
experiments	O	experimental
were	O	experimental
prepared	O	experimental
by	O	experimental
a	O	experimental
filament	O	experimental
extrusion	O	experimental
method	O	experimental
where	O	experimental
the	O	experimental
material	O	experimental
is	O	experimental
heated	O	experimental
to	O	experimental
its	O	experimental
deformable	O	experimental
state	O	experimental
in	O	experimental
order	O	experimental
to	O	experimental
extrude	O	experimental
it	O	experimental
as	O	experimental
a	O	experimental
thin	O	experimental
filament	O	experimental
.	O	experimental

All	O	experimental
X-ray	B-Argument-method	experimental
diffraction	I-Argument-method	experimental
measurements	O	experimental
have	O	experimental
shown	O	experimental
no	O	experimental
effect	O	experimental
of	O	experimental
drawing	O	experimental
rate	O	experimental
on	O	experimental
the	O	experimental
columns	O	experimental
that	O	experimental
were	O	experimental
oriented	O	experimental
in	O	experimental
the	O	experimental
direction	O	experimental
of	O	experimental
the	O	experimental
extrusion	O	experimental
.	O	experimental

A	O	experimental
2D	O	experimental
wide-angle	B-Argument-method	experimental
X-ray	I-Argument-method	experimental
scattering	I-Argument-method	experimental
(	O	experimental
WAXS	B-Argument-method	experimental
)	O	experimental
setup	O	experimental
was	O	experimental
used	O	experimental
to	O	experimental
perform	O	experimental
structure	O	experimental
and	O	experimental
self-assembly	O	experimental
investigations	O	experimental
.	O	experimental

The	O	experimental
reflection	O	experimental
positions	O	experimental
obtained	O	experimental
in	O	experimental
the	O	experimental
2D	O	experimental
WAXS	B-Argument-method	experimental
pattern	O	experimental
can	O	experimental
provide	O	experimental
information	O	experimental
about	O	experimental
the	O	experimental
intra-	O	experimental
and	O	experimental
inter-columnar	O	experimental
supramolecular	O	experimental
organization	O	experimental
of	O	experimental
the	O	experimental
desired	O	experimental
sample	O	experimental
.	O	experimental

Anhydrous	O	experimental
proton	B-Characteristic-name	experimental
conductivity	I-Characteristic-name	experimental

The	O	experimental
temperature	O	experimental
dependent	O	experimental
proton	B-Characteristic-name	experimental
conductivity	I-Characteristic-name	experimental
under	O	experimental
dry	O	experimental
conditions	O	experimental
was	O	experimental
investigated	O	experimental
by	O	experimental
using	O	experimental
a	O	experimental
Schlumberger	B-Argument-equipment	experimental
SI	I-Argument-equipment	experimental
1260	I-Argument-equipment	experimental
impedance/gain	I-Argument-equipment	experimental
phase	I-Argument-equipment	experimental
analyzer	I-Argument-equipment	experimental
with	O	experimental
a	O	experimental
dielectric	O	experimental
interface	O	experimental
in	O	experimental
the	O	experimental
frequency	O	experimental
range	O	experimental
from	O	experimental
10−1	O	experimental
to	O	experimental
106	O	experimental
Hz	O	experimental
with	O	experimental
the	O	experimental
temperature	O	experimental
ranging	O	experimental
from	O	experimental
20	O	experimental
°C	O	experimental
to	O	experimental
160	O	experimental
°C	O	experimental
with	O	experimental
increments	O	experimental
of	O	experimental
10	O	experimental
°C	O	experimental
.	O	experimental

The	O	experimental
measurements	O	experimental
were	O	experimental
carried	O	experimental
out	O	experimental
on	O	experimental
a	O	experimental
Novocontrol	B-Argument-equipment	experimental
cryostat	I-Argument-equipment	experimental
(	O	experimental
Novocontrol	B-Argument-manufacturer	experimental
,	O	experimental
Hundsangen	O	experimental
,	O	experimental
Germany	O	experimental
)	O	experimental
in	O	experimental
which	O	experimental
the	O	experimental
sample	O	experimental
was	O	experimental
sandwiched	O	experimental
between	O	experimental
two	O	experimental
Pt	O	experimental
electrodes	O	experimental
under	O	experimental
a	O	experimental
nitrogen	O	experimental
gas	O	experimental
atmosphere	O	experimental
.	O	experimental

General	O	experimental
synthesis	O	experimental
of	O	experimental
compounds	O	experimental
6a–e	B-Material-final	experimental
(	O	experimental
Scheme	O	experimental
1	O	experimental
and	O	experimental
2	O	experimental
)	O	experimental

3,4,5-Tris	B-Material-final	experimental
(	I-Material-final	experimental
dodecyloxy	I-Material-final	experimental
)	I-Material-final	experimental
benzyl	I-Material-final	experimental
phosphonic	I-Material-final	experimental
acid	I-Material-final	experimental
(	O	experimental
6a	B-Material-final	experimental
)	O	experimental

3,4,5-Tris	B-Material-final	experimental
(	I-Material-final	experimental
dodecyloxy	I-Material-final	experimental
)	I-Material-final	experimental
benzoate	I-Material-final	experimental
(	O	experimental
6a	B-Material-final	experimental
)	O	experimental

To	O	experimental
a	O	experimental
solution	B-Operation	experimental
of	O	experimental
3,4,5-trihydroxy	B-Material-start	experimental
benzoate	I-Material-start	experimental
(	O	experimental
3.30	O	experimental
g	O	experimental
,	O	experimental
17.92	O	experimental
mmol	O	experimental
)	O	experimental
in	O	experimental
DMF	B-Material-solvent	experimental
(	O	experimental
25	O	experimental
mL	O	experimental
)	O	experimental
in	O	experimental
a	O	experimental
round	B-Argument-equipment	experimental
bottom	I-Argument-equipment	experimental
flask	I-Argument-equipment	experimental
,	O	experimental
250	O	experimental
mL	O	experimental
was	O	experimental
added	B-Operation	experimental
1-bromododecane	B-Material-start	experimental
(	O	experimental
14.9	O	experimental
g	O	experimental
,	O	experimental
59.78	O	experimental
mmol	O	experimental
)	O	experimental
and	O	experimental
K2CO3	B-Material-start	experimental
(	O	experimental
9.9	O	experimental
g	O	experimental
,	O	experimental
71.63	O	experimental
mmol	O	experimental
)	O	experimental
.	O	experimental

The	O	experimental
reaction	O	experimental
mixture	O	experimental
was	O	experimental
refluxed	B-Operation	experimental
at	O	experimental
70	B-Argument-temp	experimental
°C	I-Argument-temp	experimental
under	O	experimental
argon	O	experimental
for	O	experimental
15	B-Argument-time	experimental
h	I-Argument-time	experimental
.	O	experimental

The	O	experimental
crude	O	experimental
mixture	O	experimental
was	O	experimental
extracted	B-Operation	experimental
with	O	experimental
EtOAc	B-Material-solvent	experimental
.	O	experimental

The	O	experimental
organic	O	experimental
layer	O	experimental
was	O	experimental
washed	B-Operation	experimental
with	O	experimental
water	O	experimental
,	O	experimental
saturated	O	experimental
aqueous	O	experimental
NH4Cl	O	experimental
and	O	experimental
saturated	O	experimental
aqueous	O	experimental
NaCl	O	experimental
successively	O	experimental
.	O	experimental

After	O	experimental
this	O	experimental
,	O	experimental
the	O	experimental
organic	O	experimental
phase	O	experimental
was	O	experimental
dried	B-Operation	experimental
over	O	experimental
MgSO4	B-Material-start	experimental
and	O	experimental
filtered	B-Operation	experimental
.	O	experimental

All	O	experimental
solvents	O	experimental
were	O	experimental
removed	B-Operation	experimental
under	O	experimental
vacuum	O	experimental
.	O	experimental

A	O	experimental
brownish	O	experimental
crude	O	experimental
mixture	O	experimental
was	O	experimental
obtained	O	experimental
which	O	experimental
was	O	experimental
further	O	experimental
purified	B-Operation	experimental
by	O	experimental
crystallization	O	experimental
.	O	experimental

1H	B-Argument-method	experimental
NMR	I-Argument-method	experimental
(	O	experimental
250	O	experimental
MHz	O	experimental
,	O	experimental
CD2Cl2	O	experimental
,	O	experimental
δ	O	experimental
)	O	experimental
:	O	experimental
88	O	experimental
(	O	experimental
m	O	experimental
,	O	experimental
9H	O	experimental
)	O	experimental
,	O	experimental
1.25–147	O	experimental
(	O	experimental
br	O	experimental
m	O	experimental
,	O	experimental
54H	O	experimental
)	O	experimental
,	O	experimental
1.76	O	experimental
(	O	experimental
m	O	experimental
,	O	experimental
6H	O	experimental
)	O	experimental
,	O	experimental
3.88	O	experimental
(	O	experimental
s	O	experimental
,	O	experimental
3H	O	experimental
)	O	experimental
,	O	experimental
4.00	O	experimental
(	O	experimental
m	O	experimental
,	O	experimental
6H	O	experimental
)	O	experimental
,	O	experimental
7.25	O	experimental
(	O	experimental
s	O	experimental
,	O	experimental
2H	O	experimental
)	O	experimental
.	O	experimental

13C	B-Argument-method	experimental
NMR	I-Argument-method	experimental
(	O	experimental
75	O	experimental
MHz	O	experimental
,	O	experimental
CD2Cl2	O	experimental
,	O	experimental
δ	O	experimental
)	O	experimental
:	O	experimental
14.10	O	experimental
,	O	experimental
22.68	O	experimental
,	O	experimental
23.50	O	experimental
,	O	experimental
26.06	O	experimental
,	O	experimental
29.28	O	experimental
,	O	experimental
29.38	O	experimental
,	O	experimental
29.55	O	experimental
,	O	experimental
29.62	O	experimental
,	O	experimental
29.64	O	experimental
,	O	experimental
29.68	O	experimental
,	O	experimental
30.31	O	experimental
,	O	experimental
31.91	O	experimental
,	O	experimental
52.08	O	experimental
,	O	experimental
69.13	O	experimental
,	O	experimental
73.47	O	experimental
,	O	experimental
107.94	O	experimental
,	O	experimental
124.62	O	experimental
,	O	experimental
142.32	O	experimental
,	O	experimental
152.80	O	experimental
,	O	experimental
166.94	O	experimental
.	O	experimental

To	O	experimental
a	O	experimental
suspension	B-Operation	experimental
of	O	experimental
LiAlH4	B-Material-start	experimental
(	O	experimental
9.22	O	experimental
mmol	O	experimental
,	O	experimental
350	O	experimental
mg	O	experimental
)	O	experimental
in	O	experimental
THF	B-Material-solvent	experimental
(	O	experimental
10	O	experimental
mL	O	experimental
)	O	experimental
was	O	experimental
added	B-Operation	experimental
a	O	experimental
solution	B-Operation	experimental
of	O	experimental
3,4,5-tris	O	experimental
(	O	experimental
dodecyloxy	O	experimental
)	O	experimental
benzoate	O	experimental
(	O	experimental
2a	O	experimental
)	O	experimental
(	O	experimental
7.10	O	experimental
mmol	O	experimental
,	O	experimental
4.90	O	experimental
g	O	experimental
)	O	experimental
in	O	experimental
THF	B-Material-solvent	experimental
(	O	experimental
5	O	experimental
mL	O	experimental
)	O	experimental
at	O	experimental
0	B-Argument-temp	experimental
°C	I-Argument-temp	experimental
under	O	experimental
argon	O	experimental
.	O	experimental

The	O	experimental
reaction	O	experimental
mixture	O	experimental
was	O	experimental
stirred	B-Operation	experimental
at	O	experimental
room	B-Argument-temp	experimental
temperature	I-Argument-temp	experimental
for	O	experimental
3	B-Argument-time	experimental
h	I-Argument-time	experimental
.	O	experimental

The	O	experimental
progress	O	experimental
of	O	experimental
the	O	experimental
reaction	O	experimental
was	O	experimental
monitored	O	experimental
by	O	experimental
TLC	B-Argument-method	experimental
.	O	experimental

The	O	experimental
reaction	O	experimental
was	O	experimental
quenched	B-Operation	experimental
by	O	experimental
the	O	experimental
slow	O	experimental
addition	O	experimental
of	O	experimental
propanol	B-Material-solvent	experimental
(	O	experimental
5	O	experimental
mL	O	experimental
)	O	experimental
followed	O	experimental
by	O	experimental
the	O	experimental
addition	B-Operation	experimental
of	O	experimental
water	B-Material-solvent	experimental
(	O	experimental
5	O	experimental
mL	O	experimental
)	O	experimental
and	O	experimental
30	O	experimental
%	O	experimental
solution	O	experimental
of	O	experimental
NaOH	B-Material-start	experimental
.	O	experimental

The	O	experimental
aqueous	O	experimental
phase	O	experimental
obtained	O	experimental
was	O	experimental
extracted	B-Operation	experimental
with	O	experimental
400	O	experimental
mL	O	experimental
of	O	experimental
EtOAc	B-Material-solvent	experimental
.	O	experimental

A	O	experimental
colorless	O	experimental
solid	O	experimental
was	O	experimental
afforded	B-Operation	experimental
after	O	experimental
column	B-Argument-method	experimental
chromatography	I-Argument-method	experimental
(	O	experimental
1	O	experimental
:	O	experimental
10	O	experimental
hexane	O	experimental
:	O	experimental
EtOAc	O	experimental
)	O	experimental
.	O	experimental

1H	B-Argument-method	experimental
NMR	I-Argument-method	experimental
(	O	experimental
250	O	experimental
MHz	O	experimental
,	O	experimental
CD2Cl2	O	experimental
,	O	experimental
δ	O	experimental
)	O	experimental
:	O	experimental
0.88	O	experimental
(	O	experimental
m	O	experimental
,	O	experimental
9H	O	experimental
)	O	experimental
,	O	experimental
1.26	O	experimental
(	O	experimental
br	O	experimental
m	O	experimental
,	O	experimental
48H	O	experimental
)	O	experimental
1.77	O	experimental
(	O	experimental
m	O	experimental
,	O	experimental
6H	O	experimental
)	O	experimental
,	O	experimental
3.95	O	experimental
(	O	experimental
m	O	experimental
,	O	experimental
6H	O	experimental
)	O	experimental
,	O	experimental
4.59	O	experimental
(	O	experimental
s	O	experimental
,	O	experimental
2H	O	experimental
)	O	experimental
,	O	experimental
6.55	O	experimental
(	O	experimental
s	O	experimental
,	O	experimental
2H	O	experimental
)	O	experimental
.	O	experimental

13C	B-Argument-method	experimental
NMR	I-Argument-method	experimental
(	O	experimental
75	O	experimental
MHz	O	experimental
,	O	experimental
CD2Cl2	O	experimental
,	O	experimental
δ	O	experimental
)	O	experimental
:	O	experimental
14.10	O	experimental
,	O	experimental
22.68	O	experimental
,	O	experimental
26.09	O	experimental
,	O	experimental
26.13	O	experimental
,	O	experimental
29.36	O	experimental
,	O	experimental
29.40	O	experimental
,	O	experimental
29.65	O	experimental
,	O	experimental
26.69	O	experimental
,	O	experimental
26.75	O	experimental
,	O	experimental
30.31	O	experimental
,	O	experimental
31.92	O	experimental
,	O	experimental
65.67	O	experimental
,	O	experimental
69.09	O	experimental
,	O	experimental
73.42	O	experimental
,	O	experimental
105.32	O	experimental
,	O	experimental
136.00	O	experimental
,	O	experimental
137.57	O	experimental
,	O	experimental
153.27	O	experimental
.	O	experimental

To	O	experimental
a	O	experimental
solution	B-Operation	experimental
of	O	experimental
3,4,5-tris	O	experimental
(	O	experimental
dodecyloxy	O	experimental
)	O	experimental
benzyl	O	experimental
alcohol	O	experimental
(	O	experimental
3a	O	experimental
)	O	experimental
(	O	experimental
3.22	O	experimental
mmol	O	experimental
)	O	experimental
,	O	experimental
2.13	O	experimental
g	O	experimental
in	O	experimental
DCM	B-Material-solvent	experimental
(	O	experimental
50	O	experimental
mL	O	experimental
)	O	experimental
was	O	experimental
added	B-Operation	experimental
thionyl	B-Material-start	experimental
chloride	I-Material-start	experimental
(	O	experimental
1	O	experimental
mL	O	experimental
,	O	experimental
9.98	O	experimental
mmol	O	experimental
)	O	experimental
at	O	experimental
0	B-Argument-temp	experimental
°C	I-Argument-temp	experimental
.	O	experimental

The	O	experimental
reaction	O	experimental
mixture	O	experimental
was	O	experimental
stirred	B-Operation	experimental
at	O	experimental
room	B-Argument-temp	experimental
temperature	I-Argument-temp	experimental
for	O	experimental
4	B-Argument-time	experimental
h	I-Argument-time	experimental
.	O	experimental

The	O	experimental
progress	O	experimental
of	O	experimental
the	O	experimental
reaction	O	experimental
was	O	experimental
monitored	O	experimental
by	O	experimental
TLC	B-Argument-method	experimental
.	O	experimental

After	O	experimental
4	O	experimental
h	O	experimental
,	O	experimental
the	O	experimental
reaction	O	experimental
was	O	experimental
quenched	B-Operation	experimental
with	O	experimental
a	O	experimental
saturated	O	experimental
solution	O	experimental
of	O	experimental
NaHCO3	B-Material-start	experimental
.	O	experimental

The	O	experimental
aqueous	O	experimental
phase	O	experimental
was	O	experimental
extracted	B-Operation	experimental
with	O	experimental
400	O	experimental
mL	O	experimental
of	O	experimental
EtOAc	B-Material-solvent	experimental
.	O	experimental

The	O	experimental
organic	O	experimental
phase	O	experimental
was	O	experimental
washed	B-Operation	experimental
three	O	experimental
times	O	experimental
with	O	experimental
a	O	experimental
saturated	O	experimental
solution	O	experimental
of	O	experimental
NaCl	B-Material-start	experimental
,	O	experimental
dried	B-Operation	experimental
over	O	experimental
MgSO4	O	experimental
,	O	experimental
and	O	experimental
filtered	B-Operation	experimental
.	O	experimental

All	O	experimental
solvents	O	experimental
were	O	experimental
removed	B-Operation	experimental
under	O	experimental
vacuum	O	experimental
.	O	experimental

A	O	experimental
viscous	O	experimental
liquid	O	experimental
was	O	experimental
afforded	O	experimental
which	O	experimental
was	O	experimental
the	O	experimental
purified	B-Operation	experimental
by	O	experimental
column	B-Argument-method	experimental
chromatography	I-Argument-method	experimental
.	O	experimental

1H	B-Argument-method	experimental
NMR	I-Argument-method	experimental
(	O	experimental
250	O	experimental
MHz	O	experimental
,	O	experimental
CD2Cl2	O	experimental
,	O	experimental
δ	O	experimental
)	O	experimental
:	O	experimental
0.88	O	experimental
(	O	experimental
m	O	experimental
,	O	experimental
9H	O	experimental
)	O	experimental
,	O	experimental
1.26	O	experimental
(	O	experimental
br	O	experimental
m	O	experimental
,	O	experimental
48H	O	experimental
)	O	experimental
1.77	O	experimental
(	O	experimental
m	O	experimental
,	O	experimental
6H	O	experimental
)	O	experimental
,	O	experimental
3.95	O	experimental
(	O	experimental
m	O	experimental
,	O	experimental
6H	O	experimental
)	O	experimental
,	O	experimental
4.47	O	experimental
(	O	experimental
s	O	experimental
,	O	experimental
2H	O	experimental
)	O	experimental
,	O	experimental
6.55	O	experimental
(	O	experimental
s	O	experimental
,	O	experimental
2H	O	experimental
)	O	experimental
.	O	experimental

